Target Label,Prioritised Features,Entropy Value,Entropy Conf,Gini Index Value,Gini Index Conf,Category,Best Conf,Significant,PlotSig
Pharmacological Intervention - Ranolazine (7),2D Surface - ECM-coated (115),0.01023,0.02880288,0.0139,0.00330033,Other Applications,0.00330033,TRUE,TRUE
Pharmacological Intervention - Ranolazine (7),hiPSC Matrix Coating - Matrigel (163),0.01009,0.04390439,0.00811,0.199819982,Other Applications,0.04390439,TRUE,FALSE
Pharmacological Intervention - Ranolazine (7),2D Surface - Microelectrode Array (9),0.01001,0.04150415,0.01028,0.03870387,Other Applications,0.03870387,TRUE,FALSE
Pharmacological Intervention - Ranolazine (7),Sacromere or Cellular Alignment Analysis - Yes (72),0.00977,0.082008201,0.01194,0.03240324,Other Applications,0.03240324,TRUE,FALSE
Pharmacological Intervention - Ranolazine (7),Number of Cell Lines - 2 (50),0.00974,0.072207221,0.01202,0.0250025,Other Applications,0.0250025,TRUE,FALSE
Pharmacological Intervention - Ranolazine (7),Electrophysiology Analysis Method - Microelectrode (31),0.00905,0.074907491,0.01161,0.03370337,Other Applications,0.03370337,TRUE,FALSE
Pharmacological Intervention - Ranolazine (7),Coating for Replating - Matrigel (65),0.00861,0.084808481,0.01127,0.030003,Other Applications,0.030003,TRUE,FALSE
Pharmacological Intervention - Ranolazine (7),Number of Cell Lines - 4 (11),0.00807,0.094509451,0.01276,0.03290329,Other Applications,0.03290329,TRUE,FALSE
Pharmacological Intervention - Ranolazine (7),Insulin Start Day - 4 (11),0.00772,0.078507851,0.01126,0.03160316,Other Applications,0.03160316,TRUE,FALSE
Pharmacological Intervention - Ranolazine (7),Wnt Inhibitor Duration (days) Quantiles - Q2 (>1 and ≤2) (156),0.00753,0.258325833,0.00947,0.04240424,Other Applications,0.04240424,TRUE,FALSE
Pharmacological Intervention - Ranolazine (7),New Media for Maturation - Rare (4),0.00566,0.081808181,0.011,0.04950495,Other Applications,0.04950495,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),0.02527,0.00560056,0.02261,0.00660066,Other Applications,0.00560056,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Number of Cell Lines - 1 (225),0.02427,0.00190019,0.01762,0.00140014,Other Applications,0.00140014,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Cell Line - Cor.4U (16),0.02356,0.00470047,0.02,0.00540054,Other Applications,0.00470047,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),0.02356,0.00170017,0.01513,0.01430143,Other Applications,0.00170017,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Journal - Int J Mol Sci (3),0.02287,0.00250025,0.02944,0.00110011,Other Applications,0.00110011,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Number of Cell Lines - >5 (9),0.02094,0.00840084,0.02364,0.0040004,Other Applications,0.0040004,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Publication Year - 2017 (43),0.01851,0.01580158,0.01331,0.02690269,Other Applications,0.01580158,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),hiPSC-CM Maturation Media - Cor.4U Complete (6),0.01653,0.0050005,0.01176,0.02640264,Other Applications,0.0050005,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),3D Tissue Media - Rare (13),0.0162,0.01750175,0.01614,0.01360136,Other Applications,0.01360136,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Number of Cell Lines - 4 (11),0.01594,0.01740174,0.0149,0.02060206,Other Applications,0.01740174,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Journal - Acta Biomater (10),0.01541,0.01680168,0.01307,0.02460246,Other Applications,0.01680168,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Disease Modelling - Arrhythmic (15),0.0153,0.01690169,0.01286,0.02540254,Other Applications,0.01690169,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Journal - Toxicological Sciences (4),0.01526,0.00960096,0.01999,0.00480048,Other Applications,0.00480048,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Cell Line - iCell (47),0.01465,0.03570357,0.01266,0.03230323,Other Applications,0.03230323,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),2D Surface - Nanotopography (6),0.01392,0.01540154,0.01692,0.00960096,Other Applications,0.00960096,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Calcium Handling Analysis Method - Genetic (23),0.01328,0.04270427,0.01233,0.03550355,Other Applications,0.03550355,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Number of Cell Lines - 3 (29),0.01292,0.03730373,0.01687,0.01130113,Other Applications,0.01130113,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Wnt Inhibitor Duration (days) Quantiles - Q3 (>1 and ≤1) (108),0.01287,0.04090409,0.00878,0.129412941,Other Applications,0.04090409,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Number of Cell Lines - 2 (50),0.01285,0.04040404,0.01377,0.01790179,Other Applications,0.01790179,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Maturation Strategy - Electrical (39),0.01252,0.04080408,0.00949,0.082608261,Other Applications,0.04080408,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Resting Membrane Potential (mV) Quantiles - Q4 (<-60 and ≥-66) (9),0.01247,0.02640264,0.01392,0.02120212,Other Applications,0.02120212,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),hiPSC-CM Media Supplement - B27 (180),0.01243,0.04370437,0.00787,0.122612261,Other Applications,0.04370437,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Day of Insulin Addition - Known (177),0.01223,0.01630163,0.00679,0.245724572,Other Applications,0.01630163,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),hiPSC-CM Media Supplement - Albumin (28),0.01198,0.03870387,0.01178,0.02950295,Other Applications,0.02950295,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),3D Tissue Media - Iscove (5),0.01141,0.02970297,0.01239,0.03360336,Other Applications,0.02970297,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Disease Modelling - Hypertrophic Cardiomyopathy (6),0.01069,0.03440344,0.01285,0.02330233,Other Applications,0.02330233,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),2D Surface - Microelectrode Array (9),0.01003,0.03760376,0.01226,0.02560256,Other Applications,0.02560256,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),3D Platform - Matrigel (33),0.00942,0.066306631,0.01047,0.04990499,Other Applications,0.04990499,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),2D Surface - ECM-coated (115),0.00926,0.04360436,0.01066,0.0210021,Other Applications,0.0210021,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q1 (>17 and ≤44) (5),0.00838,0.077707771,0.01274,0.03730373,Other Applications,0.03730373,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Contractile Analysis Method - Traction Force Microscopy (9),0.00805,0.086708671,0.01076,0.03980398,Other Applications,0.03980398,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Coating for Replating - Gelatin (43),0.00793,0.111811181,0.01116,0.04350435,Other Applications,0.04350435,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Journal - Rare (104),0.00752,0.153915392,0.01189,0.02050205,Other Applications,0.02050205,TRUE,TRUE
Pharmacological Intervention - Lidocaine (7),Electron Imaging - Transmission (62),0.00713,0.191419142,0.0127,0.04150415,Other Applications,0.04150415,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),hiPSC-CM Backbone Media - Cor.4U Complete (6),0.00565,0.102210221,0.00993,0.04860486,Other Applications,0.04860486,TRUE,FALSE
Pharmacological Intervention - Lidocaine (7),Calcium Handling Analysis Method - Visual (104),0.00427,0.610761076,0.00962,0.04110411,Other Applications,0.04110411,TRUE,FALSE
Pharmacological Intervention - Carbamylcholine (6),Wnt Inhibitor Duration (days) - 4 days (19),0.02631,0.00190019,0.01638,0.0140014,Other Applications,0.00190019,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Insulin Start Day - 5 (14),0.02421,0.00280028,0.0186,0.00650065,Other Applications,0.00280028,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Seeding Confluency (%) - 85 to 89 (43),0.02192,0.00780078,0.01105,0.060306031,Other Applications,0.00780078,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Cell Line - SCVI-273 (8),0.02166,0.00790079,0.01793,0.0120012,Other Applications,0.00790079,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),3D Tissue Media - Iscove (5),0.01953,0.00580058,0.01978,0.00940094,Other Applications,0.00580058,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Seeding Confluency 2D (%) - 85 to 89 (26),0.01851,0.01390139,0.01478,0.020002,Other Applications,0.01390139,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),0.01808,0.01250125,0.01398,0.02650265,Other Applications,0.01250125,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Insulin Start Day - 3 (5),0.01732,0.01080108,0.01356,0.030003,Other Applications,0.01080108,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),hiPSC-CM Purification Duration (days) - 5 days (6),0.01633,0.01770177,0.01361,0.02860286,Other Applications,0.01770177,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Publication Year - 2018 (45),0.016,0.01940194,0.01068,0.076407641,Other Applications,0.01940194,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),0.01593,0.01410141,0.0148,0.01740174,Other Applications,0.01410141,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Cell Line - C25 (6),0.01566,0.01880188,0.01533,0.02190219,Other Applications,0.01880188,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Seeding Confluency 2D (%) - 95 to 100 (6),0.01564,0.02140214,0.02353,0.00420042,Other Applications,0.00420042,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Contraction Upstroke Velocity (um/s) Quantiles - Q4 (>1.2 and ≤10) (11),0.01536,0.01940194,0.01644,0.01590159,Other Applications,0.01590159,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Wnt Inhibitor - bFGF (8),0.01457,0.02390239,0.01225,0.04040404,Other Applications,0.02390239,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Differentiation Purity Assessment - IHC cTnT (7),0.01333,0.03510351,0.01164,0.04880488,Other Applications,0.03510351,TRUE,FALSE
Pharmacological Intervention - Carbamylcholine (6),Wnt Inhibitor - Wnt-C59 (30),0.01314,0.04970497,0.00822,0.126912691,Other Applications,0.04970497,TRUE,FALSE
Pharmacological Intervention - Carbamylcholine (6),Journal - Cell Stem Cell (6),0.01304,0.04150415,0.0094,0.073107311,Other Applications,0.04150415,TRUE,FALSE
Pharmacological Intervention - Carbamylcholine (6),Electrophysiology Analysis Method - Optical Mapping (39),0.01119,0.066406641,0.01615,0.01520152,Other Applications,0.01520152,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Wnt Inhibitor - Others (9),0.01084,0.04540454,0.00841,0.085708571,Other Applications,0.04540454,TRUE,FALSE
Pharmacological Intervention - Carbamylcholine (6),Differentiation Purity Assessment - IHC a-actinin (8),0.01058,0.04670467,0.01082,0.050905091,Other Applications,0.04670467,TRUE,FALSE
Pharmacological Intervention - Carbamylcholine (6),Cell Area (um2) Quantiles - Q3 (>350 and ≤1800) (13),0.00992,0.067806781,0.0154,0.0220022,Other Applications,0.0220022,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),0.00964,0.063806381,0.01271,0.03540354,Other Applications,0.03540354,TRUE,FALSE
Pharmacological Intervention - Carbamylcholine (6),Journal - Acta Biomater (10),0.00885,0.099409941,0.01205,0.04460446,Other Applications,0.04460446,TRUE,FALSE
Pharmacological Intervention - Carbamylcholine (6),2D Surface - ECM-coated (115),0.0058,0.215321532,0.01013,0.0370037,Other Applications,0.0370037,TRUE,FALSE
Pharmacological Intervention - Carbamylcholine (6),Differentiation Purity (%) Quantiles - Q4 (>79 and ≤85) (40),0.0051,0.226422642,0.0155,0.01340134,Other Applications,0.01340134,TRUE,TRUE
Pharmacological Intervention - Carbamylcholine (6),Calcium Handling Analysis Method - Visual (104),0.0051,0.435543554,0.01034,0.04590459,Other Applications,0.04590459,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),Differentiation Purity (%) Quantiles - Q5 (>30 and ≤79) (32),0.03321,0.00170017,0.02971,0.00050005,Other Applications,0.00050005,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),3D Platform - Polyethylene Glycol (8),0.02767,0.00290029,0.03333,0.0010001,Other Applications,0.0010001,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q1 (>17 and ≤44) (5),0.02736,0.00310031,0.03031,0.00250025,Other Applications,0.00250025,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Wnt Induction Duration (days) Quantiles - Q3 (>1 and ≤1) (186),0.02528,0.00490049,0.01686,0.00540054,Other Applications,0.00490049,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Calcium Handling Analysis Method - Visual (104),0.02373,0.00150015,0.01934,0.00060006,Other Applications,0.00060006,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Cell Line - 253G1 (10),0.02372,0.00450045,0.01663,0.01710171,Other Applications,0.00450045,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Cell Line - IMR90 (19),0.02342,0.0040004,0.01578,0.01690169,Other Applications,0.0040004,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Journal - Biomaterials (16),0.02333,0.00980098,0.0202,0.010001,Other Applications,0.00980098,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Wnt Inhibitor - IWP (112),0.0213,0.00510051,0.01505,0.00370037,Other Applications,0.00370037,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Publication Year - 2016 (32),0.02122,0.01610161,0.01921,0.0110011,Other Applications,0.0110011,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),hiPSC Matrix Coating - Vitronectin (10),0.02103,0.00360036,0.01614,0.01580158,Other Applications,0.00360036,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),hiPSC-CM Purification Duration (days) - 5 days (6),0.0207,0.01510151,0.01479,0.03610361,Other Applications,0.01510151,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),0.0199,0.01120112,0.02118,0.0110011,Other Applications,0.0110011,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Wnt Inhibitor - BMP4 (7),0.01733,0.01350135,0.01207,0.04830483,Other Applications,0.01350135,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Journal - Acta Biomater (10),0.01704,0.02330233,0.01693,0.01980198,Other Applications,0.01980198,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Beat Rate (bpm) Quantiles - Q5 (>108 and ≤60) (12),0.01587,0.0350035,0.01618,0.03050305,Other Applications,0.03050305,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),Number of Cell Lines - 1 (225),0.01376,0.03070307,0.00691,0.257325733,Other Applications,0.03070307,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),Gene Analysis Method - RNA (169),0.01332,0.02210221,0.00251,0.898289829,Other Applications,0.02210221,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),2D Surface - Electrospun (13),0.01308,0.03560356,0.01239,0.03040304,Other Applications,0.03040304,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),Sarcomere Length (um) Quantiles - Q3 (>1.75 and ≤1.88) (13),0.01304,0.03020302,0.01101,0.056605661,Other Applications,0.03020302,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),Publication Year - Late-2010s (196),0.01294,0.01910191,0.00914,0.083908391,Other Applications,0.01910191,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Differentiation Purity Assessment - Flow Cytometry a-actinin+ (9),0.01293,0.03110311,0.02334,0.0030003,Other Applications,0.0030003,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Cell Line - DF19-9-11T.H (16),0.01265,0.03610361,0.02229,0.00720072,Other Applications,0.00720072,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Beat Rate (bpm) Quantiles - Q3 (<45 and ≥38.8) (13),0.01231,0.03730373,0.01603,0.02330233,Other Applications,0.02330233,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Insulin Start Day - 8 (15),0.01202,0.04340434,0.01442,0.03550355,Other Applications,0.03550355,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),Number of Cell Lines - 4 (11),0.01157,0.061506151,0.01475,0.03320332,Other Applications,0.03320332,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),3D CM Ratio (CM-EC-SC) Quantiles - Q1 (>91 and ≤100) (74),0.01112,0.070707071,0.01708,0.00970097,Other Applications,0.00970097,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),2D Surface - ECM-coated (115),0.01032,0.0270027,0.01151,0.03120312,Other Applications,0.0270027,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),Publication Year - 2021 (43),0.00836,0.110111011,0.01286,0.04390439,Other Applications,0.04390439,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),Wnt Inhibitor Duration (days) Quantiles - Q3 (>1 and ≤1) (108),0.00751,0.227122712,0.0158,0.00980098,Other Applications,0.00980098,TRUE,TRUE
Pharmacological Intervention - Propranolol (5),Deduced Culture Strategy - 2D Only (183),0.00423,0.649964996,0.00988,0.04610461,Other Applications,0.04610461,TRUE,FALSE
Pharmacological Intervention - Propranolol (5),Journal - Stem Cell Res Ther (3),0.00085,0.04560456,0.00146,0.04760476,Other Applications,0.04560456,TRUE,FALSE
Pharmacological Intervention - Blebbistatin (5),Journal - Tissue Eng Part C Methods (6),0.03247,0.00180018,0.02892,0.00210021,Other Applications,0.00180018,TRUE,TRUE
Pharmacological Intervention - Blebbistatin (5),hiPSC-CM Media Supplement - HEPES (16),0.02445,0.00660066,0.03032,0.00180018,Other Applications,0.00180018,TRUE,TRUE
